0,0,0.95,0,0,0.7071,0.7071,-0.0940888,0.130448,-0.447032,-1.47491,0.195034,0.465118,-0.0851157,0,0,0,0,0,0,0,0,0,0,0,-0.0944712,-0.135701,0.440704,-1.47592,-0.195892,-0.466739,-0.0854231,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940776,0.130616,-0.447071,-1.47528,0.195029,0.465213,-0.084749,0,0,0,0,0,0,0,0,0,0,0,-0.094447,-0.135813,0.440809,-1.47628,-0.195883,-0.466814,-0.085054,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.094067,0.130783,-0.447111,-1.47565,0.195025,0.465309,-0.0843809,0,0,0,0,0,0,0,0,0,0,0,-0.0944223,-0.135928,0.440913,-1.47663,-0.195874,-0.46689,-0.0846831,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940568,0.130952,-0.447151,-1.47602,0.19502,0.465405,-0.0840113,0,0,0,0,0,0,0,0,0,0,0,-0.094397,-0.136043,0.441014,-1.47699,-0.195865,-0.466968,-0.0843103,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940471,0.131121,-0.447191,-1.47639,0.195015,0.465502,-0.0836401,0,0,0,0,0,0,0,0,0,0,0,-0.0943713,-0.136161,0.441114,-1.47734,-0.195857,-0.467048,-0.0839358,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940379,0.13129,-0.447232,-1.47677,0.19501,0.465599,-0.0832675,0,0,0,0,0,0,0,0,0,0,0,-0.0943452,-0.136281,0.441212,-1.4777,-0.195848,-0.467129,-0.0835596,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940293,0.13146,-0.447273,-1.47715,0.195006,0.465697,-0.0828934,0,0,0,0,0,0,0,0,0,0,0,-0.0943189,-0.136402,0.441308,-1.47806,-0.19584,-0.467211,-0.0831816,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940211,0.13163,-0.447314,-1.47753,0.195001,0.465795,-0.0825178,0,0,0,0,0,0,0,0,0,0,0,-0.0942931,-0.136524,0.441404,-1.47842,-0.195832,-0.467293,-0.0828025,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940134,0.131801,-0.447355,-1.47791,0.194995,0.465895,-0.0821407,0,0,0,0,0,0,0,0,0,0,0,-0.094268,-0.136647,0.4415,-1.47878,-0.195824,-0.467377,-0.0824223,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0940062,0.131973,-0.447397,-1.47829,0.19499,0.465994,-0.0817621,0,0,0,0,0,0,0,0,0,0,0,-0.0942434,-0.136772,0.441596,-1.47915,-0.195815,-0.467461,-0.0820408,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939995,0.132145,-0.447439,-1.47867,0.194985,0.466095,-0.0813821,0,0,0,0,0,0,0,0,0,0,0,-0.0942195,-0.136897,0.441691,-1.47951,-0.195807,-0.467545,-0.0816581,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939933,0.132317,-0.447481,-1.47906,0.19498,0.466196,-0.0810005,0,0,0,0,0,0,0,0,0,0,0,-0.0941962,-0.137024,0.441786,-1.47988,-0.195799,-0.46763,-0.0812741,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939877,0.13249,-0.447523,-1.47945,0.194974,0.466297,-0.0806173,0,0,0,0,0,0,0,0,0,0,0,-0.0941736,-0.137151,0.441881,-1.48026,-0.19579,-0.467716,-0.0808888,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939825,0.132664,-0.447566,-1.47984,0.194969,0.466399,-0.0802327,0,0,0,0,0,0,0,0,0,0,0,-0.0941516,-0.13728,0.441976,-1.48063,-0.195782,-0.467803,-0.0805021,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939778,0.132838,-0.447609,-1.48023,0.194963,0.466502,-0.0798466,0,0,0,0,0,0,0,0,0,0,0,-0.0941303,-0.13741,0.44207,-1.48101,-0.195773,-0.46789,-0.0801142,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939736,0.133013,-0.447653,-1.48062,0.194957,0.466605,-0.0794589,0,0,0,0,0,0,0,0,0,0,0,-0.0941097,-0.137541,0.442165,-1.48139,-0.195765,-0.467978,-0.0797248,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939699,0.133188,-0.447696,-1.48102,0.194951,0.466709,-0.0790697,0,0,0,0,0,0,0,0,0,0,0,-0.0940898,-0.137672,0.442259,-1.48177,-0.195756,-0.468066,-0.0793341,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939667,0.133364,-0.44774,-1.48142,0.194945,0.466814,-0.078679,0,0,0,0,0,0,0,0,0,0,0,-0.0940706,-0.137805,0.442352,-1.48215,-0.195748,-0.468155,-0.0789419,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.093964,0.13354,-0.447784,-1.48181,0.194939,0.466919,-0.0782868,0,0,0,0,0,0,0,0,0,0,0,-0.0940522,-0.137939,0.442446,-1.48254,-0.195739,-0.468245,-0.0785484,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939619,0.133717,-0.447829,-1.48222,0.194933,0.467024,-0.0778931,0,0,0,0,0,0,0,0,0,0,0,-0.0940344,-0.138074,0.442539,-1.48293,-0.19573,-0.468336,-0.0781534,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939602,0.133894,-0.447873,-1.48262,0.194927,0.467131,-0.0774978,0,0,0,0,0,0,0,0,0,0,0,-0.0940174,-0.138209,0.442632,-1.48332,-0.195721,-0.468427,-0.0777569,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.093959,0.134072,-0.447918,-1.48302,0.194921,0.467238,-0.077101,0,0,0,0,0,0,0,0,0,0,0,-0.0940011,-0.138346,0.442725,-1.48371,-0.195712,-0.468519,-0.077359,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939583,0.134251,-0.447963,-1.48343,0.194914,0.467345,-0.0767026,0,0,0,0,0,0,0,0,0,0,0,-0.0939855,-0.138484,0.442818,-1.4841,-0.195703,-0.468612,-0.0769596,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939581,0.13443,-0.448009,-1.48383,0.194908,0.467453,-0.0763027,0,0,0,0,0,0,0,0,0,0,0,-0.0939707,-0.138623,0.44291,-1.4845,-0.195694,-0.468705,-0.0765587,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939584,0.134609,-0.448055,-1.48424,0.194901,0.467562,-0.0759013,0,0,0,0,0,0,0,0,0,0,0,-0.0939566,-0.138762,0.443002,-1.4849,-0.195685,-0.468799,-0.0761563,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939593,0.134789,-0.448101,-1.48465,0.194895,0.467671,-0.0754984,0,0,0,0,0,0,0,0,0,0,0,-0.0939433,-0.138903,0.443094,-1.4853,-0.195676,-0.468894,-0.0757525,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939606,0.13497,-0.448147,-1.48507,0.194888,0.467781,-0.0750938,0,0,0,0,0,0,0,0,0,0,0,-0.0939307,-0.139045,0.443186,-1.4857,-0.195666,-0.46899,-0.0753471,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939624,0.135151,-0.448194,-1.48548,0.194881,0.467892,-0.0746878,0,0,0,0,0,0,0,0,0,0,0,-0.0939188,-0.139188,0.443278,-1.48611,-0.195657,-0.469086,-0.0749402,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939647,0.135333,-0.44824,-1.4859,0.194874,0.468003,-0.0742802,0,0,0,0,0,0,0,0,0,0,0,-0.0939078,-0.139331,0.443369,-1.48651,-0.195647,-0.469183,-0.0745317,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939676,0.135515,-0.448287,-1.48631,0.194867,0.468115,-0.073871,0,0,0,0,0,0,0,0,0,0,0,-0.0938974,-0.139476,0.44346,-1.48692,-0.195638,-0.469281,-0.0741218,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939709,0.135698,-0.448335,-1.48673,0.19486,0.468227,-0.0734603,0,0,0,0,0,0,0,0,0,0,0,-0.0938879,-0.139621,0.443551,-1.48733,-0.195628,-0.469379,-0.0737103,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,0.95,0,0,0.7071,0.7071,-0.0939748,0.135881,-0.448382,-1.48716,0.194852,0.46834,-0.0730481,0,0,0,0,0,0,0,0,0,0,0,-0.0938791,-0.139768,0.443642,-1.48775,-0.195618,-0.469478,-0.0732972,-1.7,0.35,1,-1,-1,-1,-1,-1,-1,-1,-1
